lat,lon,chl,sst,NO3,Si,O2,density_WOA_clim,PO4,adt,Fe,sss,synecho_abundance,synecho_abundance_prediction
-1.7344032328266283,-4.465333123181426,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5190010824556002,-25.35426790649109
-1.7329772421557421,-4.448616665507721,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5139770357580769,-25.35426790649109
-1.7315086845991585,-4.429810650624729,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.4994404775210246,-25.35426790649109
-1.7300401270425743,-4.411004635741738,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.499687474023491,-25.35426790649109
-1.7285502860431419,-4.390109063649458,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.52205142060126,-25.35426790649109
-1.7270817284865576,-4.3754821631850405,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5206735888856495,-25.35426790649109
-1.725613170929974,-4.362944819929316,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5093120762449257,-25.35426790649109
-1.7241658968162388,-4.3483179194648995,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.8858634617502277,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.524895812450211,-25.35426790649109
-1.7226973392596552,-4.333691019000482,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5088735357763927,-25.918469660333386
-1.721207498260222,-4.316974561326777,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5024214766063508,-25.918469660333386
-1.7197602241464867,-4.30234766086236,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.496412937948456,-25.918469660333386
-1.718312950032752,-4.285631203188655,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.4969224114996862,-25.918469660333386
-1.7168656759190175,-4.271004302723644,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5072852809809043,-25.918469660333386
-1.7154396852481313,-4.2563774022592265,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5059441089024006,-25.918469660333386
-1.7140136945772457,-4.239660944585522,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.528319640871953,-25.918469660333386
-1.7125664204635105,-4.229213158539679,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5386010794834468,-25.918469660333386
-1.711119146349776,-4.218765372493242,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5458913309390696,-25.918469660333386
-1.7096931556788897,-4.208317586447399,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5454790585910658,-25.918469660333386
-1.7082671650080041,-4.195780243192269,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5650205963281627,-25.918469660333386
-1.7068411743371186,-4.181153342727258,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5741419261729812,-25.918469660333386
-1.7053939002233833,-4.168615999472128,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5474788052878254,-25.918469660333386
-1.7039891929953468,-4.153989099007711,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5480561213358373,-25.918469660333386
-1.7025419188816115,-4.139362198543293,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5481387749227151,-25.918469660333386
-1.701052077882179,-4.124735298078876,-1.0434931777514442,1.3784089665813068,-0.8734568517879894,-0.963072543980701,-1.3110068718999712,-1.7215446542580837,-0.47643287668066464,2.2318634149996663,2.1637561401107632,0.21720516910255225,1.5654017994418368,-25.918469660333386
